#{"t_start": 1629205224.2267869, "env_id": null}
r,l,t 
-0.777778,3,155.849477
-9.888889,2,155.865071
-0.777778,3,155.865071
-0.777778,3,155.880701
-0.777778,3,155.897564
1.333333,4,155.897564
-9.666667,4,155.913256
-0.777778,3,155.928877
-0.777778,3,155.944474
-0.777778,3,155.944474
-0.777778,3,155.960105
-0.777778,3,155.975729
-0.777778,3,156.05778
0.444444,5,156.074188
-0.777778,3,156.098167
-0.777778,3,156.114162
-0.777778,3,156.138158
-0.777778,3,156.162161
-0.777778,3,156.178137
-0.777778,3,156.202136
0.444444,5,156.226119
-9.888889,2,156.242116
-0.777778,3,156.258103
-0.777778,3,156.282305
-0.777778,3,156.297996
-0.777778,3,156.313602
-0.777778,3,156.329218
-0.777778,3,156.344855
-0.666667,4,156.344855
-0.777778,3,156.360461
-0.777778,3,156.376093
-0.777778,3,156.391707
-0.777778,3,156.391707
-0.777778,3,156.407333
-0.666667,4,156.422959
-0.777778,3,156.438581
0.444444,5,156.438581
-0.777778,3,156.454206
-0.777778,3,156.469849
-0.777778,3,156.485456
-0.777778,3,156.501084
-9.888889,2,156.501084
-0.777778,3,156.532344
-0.777778,3,156.547957
-0.666667,4,156.579193
-0.777778,3,156.594834
-0.777778,3,156.610435
-0.777778,3,156.626066
-0.777778,3,156.626066
-0.777778,3,156.641644
-0.777778,3,156.657312
-9.777778,3,156.657312
-0.777778,3,156.672928
-0.666667,4,156.732773
-0.777778,3,156.756749
-0.777778,3,156.774608
-0.666667,4,156.790233
-0.777778,3,156.821434
-0.777778,3,156.837103
-0.777778,3,156.852725
-0.666667,4,156.88397
-0.777778,3,156.899595
-0.777778,3,156.930842
-0.777778,3,156.946478
-0.777778,3,156.97771
0.444444,5,156.993333
-0.777778,3,157.025606
-0.777778,3,157.041234
-0.777778,3,157.06595
-0.777778,3,157.090351
-0.777778,3,157.106356
-0.777778,3,157.130338
-0.777778,3,157.146385
-0.777778,3,157.170317
-0.777778,3,157.186705
-0.777778,3,157.210697
-0.777778,3,157.226688
-9.777778,3,157.250679
0.444444,5,157.274675
-0.777778,3,157.298652
-0.777778,3,157.314652
-0.777778,3,157.330764
-0.777778,3,157.362084
-0.777778,3,157.377708
-0.777778,3,157.393348
-0.666667,4,157.408957
-0.777778,3,157.424589
-0.777778,3,157.440162
-9.555556,5,157.455835
0.444444,5,157.471458
-0.777778,3,157.487081
-0.777778,3,157.580777
-0.777778,3,157.609191
-0.777778,3,157.633372
-0.777778,3,157.6494
-0.777778,3,157.665108
-0.777778,3,157.696309
-0.666667,4,157.711951
-0.777778,3,157.727515
-0.777778,3,157.743176
-0.777778,3,157.743176
-0.777778,3,157.75882
-0.777778,3,157.774461
-0.777778,3,157.790063
-9.666667,4,157.821256
-0.777778,3,157.836923
-0.777778,3,157.852577
-0.777778,3,157.868181
-0.777778,3,157.883841
-0.777778,3,157.915061
-0.777778,3,157.93067
-0.777778,3,157.946291
1.333333,4,157.977489
-9.666667,4,157.993179
-0.777778,3,157.993179
-0.666667,4,158.008781
-0.777778,3,158.024459
-0.777778,3,158.040082
-0.777778,3,158.057846
-0.777778,3,158.081922
-0.777778,3,158.10591
-0.666667,4,158.121853
0.444444,5,158.13795
-0.777778,3,158.161993
-0.777778,3,158.177989
-0.777778,3,158.194016
-9.777778,3,158.209968
-0.777778,3,158.233975
-0.777778,3,158.257961
-0.777778,3,158.273956
-0.777778,3,158.297899
-0.777778,3,158.374322
-0.777778,3,158.398369
-0.777778,3,158.422388
-0.777778,3,158.439645
-0.777778,3,158.455269
-0.777778,3,158.470907
-0.777778,3,158.503336
-0.666667,4,158.51896
-9.666667,4,158.534587
-0.777778,3,158.550196
-0.777778,3,158.565837
-0.777778,3,158.581459
-9.777778,3,158.597111
-0.777778,3,158.612713
-0.777778,3,158.628337
-0.777778,3,158.64395
-0.777778,3,158.659565
-9.888889,2,158.675227
-0.777778,3,158.690819
-0.777778,3,158.722066
-0.777778,3,158.737679
-0.777778,3,158.753315
-0.777778,3,158.784508
-0.777778,3,158.800181
-0.777778,3,158.815803
-0.777778,3,158.847051
-0.777778,3,158.862638
-0.666667,4,158.878311
-0.777778,3,158.909537
-0.777778,3,158.925159
-0.777778,3,158.940808
-0.777778,3,158.972036
-0.777778,3,158.987704
-0.777778,3,159.003514
-0.666667,4,159.019126
-0.777778,3,159.034765
-0.777778,3,159.054796
-0.777778,3,159.070968
-0.777778,3,159.094823
-0.777778,3,159.110967
-9.777778,3,159.126675
-0.777778,3,159.142302
-0.777778,3,159.208627
-0.777778,3,159.232643
0.444444,5,159.256788
-0.777778,3,159.272461
-0.777778,3,159.303707
-0.777778,3,159.319333
-0.777778,3,159.350577
-0.777778,3,159.366154
-0.777778,3,159.381822
-0.666667,4,159.41307
-0.777778,3,159.428695
-0.777778,3,159.459938
-0.777778,3,159.475574
-0.777778,3,159.491194
-9.777778,3,159.506823
-0.777778,3,159.522426
-0.777778,3,159.538049
-0.777778,3,159.569314
-0.777778,3,159.584918
-0.777778,3,159.60055
-0.777778,3,159.61618
-0.777778,3,159.631796
-0.777778,3,159.663395
-0.777778,3,159.679033
-0.777778,3,159.694652
0.444444,5,159.725946
-0.777778,3,159.741663
-0.777778,3,159.77293
-0.777778,3,159.788524
-0.777778,3,159.804148
-0.777778,3,159.835387
-0.777778,3,159.851013
0.444444,5,159.866643
-0.777778,3,159.882217
-0.777778,3,159.897838
-0.777778,3,159.929135
-0.777778,3,159.951882
1.333333,4,159.975813
-0.777778,3,159.991434
-0.777778,3,160.00708
-0.777778,3,160.088282
-0.777778,3,160.112324
-0.777778,3,160.136317
-9.888889,2,160.144373
-0.777778,3,160.144373
-9.777778,3,160.160039
-0.777778,3,160.175813
-0.777778,3,160.175813
-0.777778,3,160.191594
-0.777778,3,160.191594
-0.777778,3,160.207236
0.444444,5,160.222808
-0.777778,3,160.222808
-0.777778,3,160.238466
-0.777778,3,160.238466
-0.777778,3,160.257873
-0.777778,3,160.257873
-0.777778,3,160.27355
-0.777778,3,160.289171
-0.666667,4,160.289171
-0.777778,3,160.304795
-0.777778,3,160.32037
-9.777778,3,160.336037
-0.777778,3,160.336037
-0.777778,3,160.351664
-0.777778,3,160.351664
-0.777778,3,160.36838
-0.777778,3,160.36838
-0.777778,3,160.384044
-0.777778,3,160.399664
-0.777778,3,160.399664
-0.777778,3,160.415303
-0.777778,3,160.415303
-9.777778,3,160.430912
-0.777778,3,160.446544
-0.666667,4,160.446544
-0.777778,3,160.462174
-0.777778,3,160.462174
-0.666667,4,160.477789
-0.777778,3,160.493428
-0.777778,3,160.493428
-0.777778,3,160.540261
-0.777778,3,160.554027
-0.777778,3,160.570022
-0.777778,3,160.586019
-0.777778,3,160.588584
-0.777778,3,160.604265
-0.777778,3,160.619875
-0.777778,3,160.635539
0.444444,5,160.666753
-0.666667,4,160.682379
-0.777778,3,160.698028
-0.777778,3,160.713644
-0.777778,3,160.729208
-0.777778,3,160.744901
-0.777778,3,160.760529
-0.777778,3,160.776147
-0.777778,3,160.791744
1.333333,4,160.807369
-0.777778,3,160.822995
-0.777778,3,160.838601
-0.777778,3,160.838601
-0.777778,3,160.854234
-0.777778,3,160.86984
-0.777778,3,160.86984
-0.777778,3,160.885446
-0.777778,3,160.885446
-0.777778,3,160.901087
-0.777778,3,160.916735
-0.777778,3,160.932355
-9.666667,4,160.947983
-0.777778,3,160.963546
-0.666667,4,160.979232
-0.777778,3,160.99487
0.444444,5,161.010462
0.444444,5,161.041701
-0.777778,3,161.057974
-0.777778,3,161.073965
-0.777778,3,161.098007
-0.777778,3,161.113996
-0.666667,4,161.193748
-0.777778,3,161.222128
-0.777778,3,161.248158
-0.777778,3,161.270406
-0.666667,4,161.286088
-0.777778,3,161.301825
-9.777778,3,161.317457
-0.777778,3,161.348689
-0.777778,3,161.364316
-0.777778,3,161.379925
-0.777778,3,161.395562
-0.777778,3,161.411197
-0.777778,3,161.426797
0.444444,5,161.426797
-9.555556,5,161.442415
-0.777778,3,161.458052
-0.777778,3,161.473664
-0.666667,4,161.489244
-0.777778,3,161.504929
-0.777778,3,161.520542
-9.555556,5,161.536164
-0.777778,3,161.5518
-0.777778,3,161.583034
-0.777778,3,161.598647
-0.666667,4,161.629855
0.444444,5,161.645529
-9.777778,3,161.66115
-0.777778,3,161.692394
-0.777778,3,161.708016
-0.777778,3,161.723641
-0.777778,3,161.754886
1.333333,4,161.770506
-0.777778,3,161.786136
-0.777778,3,161.801755
-0.777778,3,161.833002
-0.777778,3,161.848619
-0.666667,4,161.864255
-0.666667,4,161.896462
-0.777778,3,161.974575
-0.777778,3,162.008737
-0.777778,3,162.024759
-0.777778,3,162.040798
-0.777778,3,162.060511
-0.777778,3,162.076572
-0.777778,3,162.092607
-0.777778,3,162.10857
-0.777778,3,162.132557
-0.777778,3,162.148563
-0.777778,3,162.172501
-0.777778,3,162.188529
-0.777778,3,162.204527
-0.777778,3,162.228615
-0.777778,3,162.244327
-9.555556,5,162.259911
-0.777778,3,162.291158
-0.777778,3,162.306911
-0.777778,3,162.322761
-0.777778,3,162.35401
-0.777778,3,162.36963
-0.777778,3,162.400872
-0.777778,3,162.416492
-0.777778,3,162.432127
-0.777778,3,162.463326
-0.777778,3,162.479009
-0.777778,3,162.494622
-0.666667,4,162.510267
-0.777778,3,162.525895
0.444444,5,162.557129
-0.666667,4,162.588308
-0.777778,3,162.604008
-0.666667,4,162.619615
-0.777778,3,162.635257
-0.666667,4,162.65087
-0.777778,3,162.666488
-0.777778,3,162.697722
-0.777778,3,162.713377
-0.666667,4,162.744588
-0.777778,3,162.744588
-0.666667,4,162.823121
-0.777778,3,162.847925
-0.777778,3,162.863977
-0.777778,3,162.887748
-0.777778,3,162.903373
-0.777778,3,162.934617
-0.777778,3,162.934617
-0.777778,3,162.950253
-0.777778,3,162.965895
-9.555556,5,162.997062
-0.666667,4,163.012688
-0.777778,3,163.028382
-0.777778,3,163.043991
-0.666667,4,163.068141
-0.777778,3,163.07613
-9.555556,5,163.092847
-0.777778,3,163.116843
-0.777778,3,163.132828
-9.555556,5,163.156778
-0.777778,3,163.180818
-0.777778,3,163.201196
-0.777778,3,163.225188
-0.777778,3,163.241131
-0.777778,3,163.251062
-0.666667,4,163.275092
-0.777778,3,163.283435
-0.777778,3,163.314686
-0.777778,3,163.330379
-0.777778,3,163.330379
-9.666667,4,163.345927
-0.666667,4,163.361624
-0.777778,3,163.392847
-0.777778,3,163.412959
-0.777778,3,163.428635
-0.777778,3,163.459834
-0.666667,4,163.475497
-0.777778,3,163.491132
-0.777778,3,163.523508
-0.777778,3,163.60163
-9.555556,5,163.63106
-0.777778,3,163.655045
-0.777778,3,163.663071
-0.777778,3,163.671068
-0.777778,3,163.68725
-0.777778,3,163.68725
-9.555556,5,163.702927
-0.777778,3,163.725874
-0.777778,3,163.738343
1.333333,4,163.754071
-0.777778,3,163.769694
-0.777778,3,163.785319
-0.666667,4,163.785319
-0.777778,3,163.80094
-0.777778,3,163.80094
-0.777778,3,163.816563
-0.777778,3,163.832802
-0.666667,4,163.832802
-0.666667,4,163.849581
-0.777778,3,163.849581
-0.777778,3,163.865206
-0.777778,3,163.880838
-0.777778,3,163.880838
-0.777778,3,163.896453
-0.777778,3,163.896453
-0.777778,3,163.91211
-0.777778,3,163.927783
-0.777778,3,163.943403
-0.777778,3,163.97462
-0.777778,3,163.990252
-0.777778,3,164.005891
0.444444,5,164.021486
-0.777778,3,164.037133
-0.777778,3,164.063158
-0.777778,3,164.079119
-0.666667,4,164.099096
-0.777778,3,164.115133
-0.777778,3,164.139128
-0.777778,3,164.203053
-0.777778,3,164.22705
-0.777778,3,164.251038
-0.777778,3,164.275087
-9.555556,5,164.299017
-0.777778,3,164.323051
-0.777778,3,164.346915
-0.777778,3,164.362534
-0.777778,3,164.378167
-0.777778,3,164.40941
-0.777778,3,164.425062
-0.777778,3,164.440695
-0.777778,3,164.456234
-0.777778,3,164.471856
-0.777778,3,164.503142
-0.777778,3,164.518778
-0.777778,3,164.534401
-0.777778,3,164.550027
-0.777778,3,164.565641
1.333333,4,164.581223
1.333333,4,164.612468
-0.777778,3,164.628129
-0.777778,3,164.643761
-9.777778,3,164.674964
-0.777778,3,164.694967
-0.777778,3,164.710644
-0.777778,3,164.741842
-0.777778,3,164.757466
-0.777778,3,164.773089
-0.777778,3,164.805548
-0.777778,3,164.821243
-0.666667,4,164.836847
0.444444,5,164.868096
-0.777778,3,164.88367
-0.777778,3,164.899347
-0.777778,3,164.930596
-0.777778,3,164.946216
-0.777778,3,164.977458
-0.777778,3,164.993091
-0.777778,3,165.008656
-0.777778,3,165.039905
-0.777778,3,165.11752
-0.777778,3,165.133514
-0.777778,3,165.158224
-9.888889,2,165.166291
-0.777778,3,165.182282
-0.777778,3,165.206313
-0.777778,3,165.222255
-9.777778,3,165.238287
-0.666667,4,165.262288
-0.777778,3,165.278234
-0.666667,4,165.302226
0.444444,5,165.326168
-0.666667,4,165.350198
-0.777778,3,165.366207
-9.777778,3,165.382272
-0.777778,3,165.382272
-9.666667,4,165.397942
-0.777778,3,165.413518
-0.777778,3,165.429198
-0.777778,3,165.444807
-0.777778,3,165.460452
-0.777778,3,165.476093
-0.777778,3,165.491713
-0.777778,3,165.522925
-0.777778,3,165.538562
-0.777778,3,165.554168
-0.777778,3,165.569803
-0.777778,3,165.58546
-0.777778,3,165.616667
-0.777778,3,165.632314
-0.777778,3,165.647905
-0.777778,3,165.663556
-0.666667,4,165.679188
-0.777778,3,165.70002
-0.777778,3,165.715651
-9.777778,3,165.731318
-0.666667,4,165.746956
-0.777778,3,165.762578
-0.777778,3,165.762578
-9.777778,3,165.778141
-0.777778,3,165.863152
-0.777778,3,165.895205
-0.777778,3,165.911173
-0.777778,3,165.93489
-0.777778,3,165.950525
-0.777778,3,165.981768
-0.777778,3,165.997391
-0.777778,3,166.013026
-0.777778,3,166.044261
-0.777778,3,166.060464
-0.777778,3,166.076926
-0.666667,4,166.092645
-0.777778,3,166.10822
-0.777778,3,166.139483
-0.777778,3,166.155086
-0.777778,3,166.170665
-0.777778,3,166.186382
-0.777778,3,166.201961
-9.777778,3,166.233239
-0.777778,3,166.248833
-0.777778,3,166.264455
-0.777778,3,166.295702
-0.777778,3,166.311278
-0.777778,3,166.326947
-0.777778,3,166.358196
-0.777778,3,166.373817
-0.777778,3,166.389442
-0.777778,3,166.420686
0.444444,5,166.436311
-0.777778,3,166.451927
-0.777778,3,166.48318
-0.777778,3,166.498813
-0.777778,3,166.514441
-0.777778,3,166.530025
-0.777778,3,166.545674
-9.666667,4,166.576926
-0.777778,3,166.592544
-0.777778,3,166.623801
-0.777778,3,166.639407
-0.777778,3,166.65504
-0.777778,3,166.686236
-0.666667,4,166.766192
-0.777778,3,166.790223
-0.777778,3,166.814209
-0.777778,3,166.82225
-9.777778,3,166.853548
-0.777778,3,166.869181
-0.777778,3,166.88481
-0.777778,3,166.90045
-0.777778,3,166.916056
-0.777778,3,166.947288
-9.555556,5,166.962908
1.333333,4,166.994165
-0.777778,3,167.009765
-0.777778,3,167.025403
-0.777778,3,167.041024
-0.666667,4,167.065277
-0.777778,3,167.089254
-0.777778,3,167.113234
-0.777778,3,167.129351
-0.777778,3,167.145023
-0.777778,3,167.176456
-0.777778,3,167.19226
-9.888889,2,167.207892
-0.777778,3,167.223513
-0.777778,3,167.239136
-0.777778,3,167.270394
-0.777778,3,167.286006
-0.777778,3,167.301834
-0.666667,4,167.333137
-0.666667,4,167.348757
-0.777778,3,167.364389
-0.777778,3,167.380009
-0.777778,3,167.395635
-0.777778,3,167.411207
-0.777778,3,167.426875
-0.777778,3,167.442504
-0.666667,4,167.473761
-0.777778,3,167.489362
-0.777778,3,167.505025
-0.777778,3,167.520629
-0.666667,4,167.598732
-0.777778,3,167.621656
-9.888889,2,167.648632
-0.777778,3,167.664687
-0.666667,4,167.680698
-0.777778,3,167.704383
-0.777778,3,167.705182
-0.777778,3,167.73673
-0.777778,3,167.752335
-0.666667,4,167.767959
-0.777778,3,167.783594
-0.777778,3,167.799201
-0.777778,3,167.814865
-0.777778,3,167.830455
-9.555556,5,167.846107
-0.666667,4,167.877321
-0.777778,3,167.892946
-0.777778,3,167.924188
-0.777778,3,167.939815
-9.666667,4,167.939815
-9.777778,3,167.955433
-0.777778,3,167.971071
-0.777778,3,167.986712
-0.777778,3,168.002323
-0.777778,3,168.017932
-9.666667,4,168.033578
-0.777778,3,168.049783
-0.777778,3,168.069776
-0.777778,3,168.093745
-0.777778,3,168.109735
-0.777778,3,168.133733
-0.777778,3,168.152388
-0.777778,3,168.162626
-0.777778,3,168.178695
-0.777778,3,168.194738
-0.777778,3,168.226159
-0.777778,3,168.241788
-0.777778,3,168.257413
-0.777778,3,168.27304
-0.777778,3,168.288612
-0.666667,4,168.304307
-0.666667,4,168.398111
-0.777778,3,168.422139
-0.777778,3,168.43819
-0.777778,3,168.43819
-9.555556,5,168.45386
-0.666667,4,168.469441
-0.777778,3,168.469441
-0.777778,3,168.485115
-0.777778,3,168.485115
-0.777778,3,168.500727
-0.777778,3,168.516358
-0.777778,3,168.516358
-0.777778,3,168.533128
-0.777778,3,168.533128
-0.777778,3,168.548808
-0.777778,3,168.548808
-0.777778,3,168.56442
-0.777778,3,168.580055
-0.777778,3,168.580055
-0.666667,4,168.595683
-0.777778,3,168.595683
-9.555556,5,168.626921
-0.666667,4,168.642536
-0.777778,3,168.658119
-0.777778,3,168.689366
-0.666667,4,168.704989
-0.777778,3,168.736279
-0.777778,3,168.751903
-0.777778,3,168.767542
0.444444,5,168.79873
-0.777778,3,168.814408
-0.666667,4,168.845642
-0.777778,3,168.861303
-0.777778,3,168.876846
-0.777778,3,168.892469
-0.666667,4,168.923763
-0.777778,3,168.93934
-0.777778,3,168.954962
0.444444,5,169.028499
-0.777778,3,169.052485
1.333333,4,169.076475
-0.777778,3,169.098
-0.777778,3,169.12203
-9.777778,3,169.137991
-9.777778,3,169.161981
-0.777778,3,169.178144
-0.777778,3,169.202241
-0.777778,3,169.218269
-0.777778,3,169.242074
0.444444,5,169.257682
-0.777778,3,169.289145
-0.777778,3,169.304757
-0.777778,3,169.320417
-0.777778,3,169.336064
1.333333,4,169.367244
-0.777778,3,169.382852
-0.777778,3,169.398505
-0.777778,3,169.42975
-0.777778,3,169.445379
-0.777778,3,169.460996
-0.777778,3,169.476661
-0.777778,3,169.507858
-0.777778,3,169.523492
-0.777778,3,169.539115
-0.777778,3,169.570362
-0.777778,3,169.585974
-0.777778,3,169.601618
-0.777778,3,169.617267
-0.777778,3,169.632884
-0.777778,3,169.664095
-0.777778,3,169.679721
0.444444,5,169.695346
-0.666667,4,169.72661
-0.777778,3,169.742219
-0.666667,4,169.773456
-9.555556,5,169.789038
-0.777778,3,169.820325
-0.777778,3,169.902889
-0.777778,3,169.918937
-0.777778,3,169.945652
-0.777778,3,169.961287
-9.666667,4,169.992506
